id,uuid,observed_on_string,observed_on,time_observed_at,time_zone,user_id,user_login,user_name,created_at,updated_at,quality_grade,license,url,image_url,sound_url,tag_list,description,num_identification_agreements,num_identification_disagreements,captive_cultivated,oauth_application_id,place_guess,latitude,longitude,positional_accuracy,private_place_guess,private_latitude,private_longitude,public_positional_accuracy,geoprivacy,taxon_geoprivacy,coordinates_obscured,positioning_method,positioning_device,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id
196404927,8523485d-76ca-431b-b41f-fa9b4f58e0fd,2012/02/20 6:24 PM,2012-02-20,2012-02-20 21:24:00 UTC,America/Argentina/Cordoba,3660438,sebalovera_,Sebastián Lovera,2024-01-12 05:20:54 UTC,2024-11-14 21:23:29 UTC,research,CC0,https://www.inaturalist.org/observations/196404927,https://inaturalist-open-data.s3.amazonaws.com/photos/345777978/medium.jpg,,"","",2,0,false,,"La Capital, AR-SF, AR",-31.484694,-60.585835,28,,,,28,,,false,,,Pepitero gris,Saltator coerulescens,Saltador Gris,Aves,9850
196547654,602d34a0-3199-4825-863a-d524b9d62aea,2024-01-13 17:21:42,2024-01-13,2024-01-13 20:21:42 UTC,America/Argentina/Cordoba,7502900,crlssi,"",2024-01-13 18:33:12 UTC,2025-06-18 10:25:38 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/196547654,https://inaturalist-open-data.s3.amazonaws.com/photos/346026183/medium.jpeg,,"",,3,0,false,2,"Pasaje Las Cascadas, Hito Tres Fronteras, Puerto Iguazú, Misiones, Argentina",-25.5952571524,-54.5913584903,828,,,,828,,,false,,,Saltator coerulescens,Saltator coerulescens,Saltador Gris,Aves,9850
196659943,e162d69c-067f-469b-9250-997978be10f6,2024/01/14 9:35 AM,2024-01-14,2024-01-14 12:35:00 UTC,America/Argentina/Cordoba,1058218,pablodemaio,Pablo Demaio,2024-01-14 13:21:41 UTC,2024-11-14 20:34:31 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/196659943,https://inaturalist-open-data.s3.amazonaws.com/photos/346171084/medium.jpeg,https://static.inaturalist.org/sounds/875512.mp3?1705239237,"","",1,0,false,,"Colanchanga, Córdoba, Argentina",-31.1442487995,-64.3549859897,,,,,,,,false,,,Pepitero Gris,Saltator coerulescens,Saltador Gris,Aves,9850
196778812,b057112a-ad4a-4f19-9b92-464970264a76,2024/01/04 19:40,2024-01-04,2024-01-04 22:40:00 UTC,America/Asuncion,1453529,ackruger,Adolf Carl Krüger,2024-01-15 19:42:22 UTC,2024-09-07 21:24:58 UTC,research,,https://www.inaturalist.org/observations/196778812,https://static.inaturalist.org/photos/346407307/medium.jpeg,,"","",2,0,false,,"San Lorenzo, Paraguai",-25.3550935171,-57.5186931741,261,,,,261,,open,false,,,Sabiá-congá,Saltator coerulescens,Saltador Gris,Aves,9850
196834293,013b6bb9-a8e7-4ec0-a144-249402d90ee1,2024/01/05 10:51,2024-01-05,2024-01-05 13:51:00 UTC,America/Asuncion,1453529,ackruger,Adolf Carl Krüger,2024-01-16 12:33:22 UTC,2024-09-07 21:25:12 UTC,research,,https://www.inaturalist.org/observations/196834293,https://static.inaturalist.org/photos/346520092/medium.jpeg,,"","",2,0,false,,"San Lorenzo, Paraguai",-25.3550935171,-57.5186931741,261,,,,261,,open,false,,,Sabiá-congá,Saltator coerulescens,Saltador Gris,Aves,9850
197062204,f80fc462-6093-4cd2-954f-a029912405f1,2024/01/07 08:30,2024-01-07,2024-01-07 11:30:00 UTC,America/Asuncion,1453529,ackruger,Adolf Carl Krüger,2024-01-19 14:25:47 UTC,2024-09-07 21:26:33 UTC,research,,https://www.inaturalist.org/observations/197062204,https://static.inaturalist.org/photos/346985638/medium.jpeg,,"","",2,0,false,,"San Lorenzo, Paraguai",-25.3550935171,-57.5186931741,261,,,,261,,open,false,,,Sabiá-congá,Saltator coerulescens,Saltador Gris,Aves,9850
197167602,75af006a-5cb5-4f02-85bf-a2eebd2b89db,2024/01/20 8:05 AM,2024-01-20,2024-01-20 12:05:00 UTC,America/Cuiaba,5300719,gustavodallaqua,Gustavo Dallaqua,2024-01-20 20:48:15 UTC,2024-01-20 20:53:19 UTC,research,,https://www.inaturalist.org/observations/197167602,https://static.inaturalist.org/photos/347194353/medium.jpg,,"",,1,0,false,,"Duque de Caxias, Cuiabá - MT, Brazil",-15.5806314348,-56.1066256032,31,,,,31,,open,false,,,Bluish-gray Saltator,Saltator coerulescens,Saltador Gris,Aves,9850
197246203,5790d1c2-4d8d-4b56-b265-709b953fb8ce,2024/01/21 1:12 PM,2024-01-21,2024-01-21 16:12:00 UTC,Buenos Aires,2447101,buddyfede,Federico,2024-01-21 19:03:41 UTC,2024-01-21 19:11:11 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/197246203,https://inaturalist-open-data.s3.amazonaws.com/photos/347353276/medium.jpeg,,"",,1,0,false,,"La Lucila, Provincia de Buenos Aires, Argentina",-34.492602857,-58.4790804395,27,,,,27,,,false,,,Pepitero gris,Saltator coerulescens,Saltador Gris,Aves,9850
197271306,785d1d35-9fe9-4b9d-be30-700553591732,2024-01-10 11:56:43,2024-01-10,2024-01-10 15:56:43 UTC,America/Manaus,232926,jennysweatt,Jennysweatt,2024-01-22 00:39:50 UTC,2024-01-22 00:43:00 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/197271306,https://inaturalist-open-data.s3.amazonaws.com/photos/347404561/medium.jpeg,,"",,1,0,false,2,"Rua Ébano Oriental, 456 - Alvorada, Manaus - AM, 69043-590, Brazil",-3.0815060892,-60.0309414044,6037,,,,6037,,open,false,gps,gps,Bluish-gray Saltator,Saltator coerulescens,Saltador Gris,Aves,9850
197581841,a6696c8e-f330-49d9-8f31-683336d9ed15,2024/01/19 4:03 PM,2024-01-19,2024-01-19 19:03:00 UTC,Buenos Aires,6408783,nimazmedia,Nicolas Mazzini,2024-01-26 03:49:49 UTC,2024-01-26 20:53:52 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/197581841,https://inaturalist-open-data.s3.amazonaws.com/photos/348036094/medium.jpg,,"",,2,0,false,,"La Lucila, Provincia de Buenos Aires, Argentina",-34.4926436668,-58.4790843591,2,,,,2,,,false,,,Pepitero gris,Saltator coerulescens,Saltador Gris,Aves,9850
198009088,07bffd7f-c82e-4af0-a255-d081d5e79d1f,2024/01/13 8:46 AM,2024-01-13,2024-01-13 11:46:00 UTC,America/Argentina/Cordoba,6404621,pnmontano,Nicolás Montaño Rasch,2024-01-30 22:55:48 UTC,2024-01-31 17:40:58 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/198009088,https://inaturalist-open-data.s3.amazonaws.com/photos/348891338/medium.jpeg,,"",,2,0,false,,"Córdoba, Argentina",-32.1360702,-64.5076344,203,,,,203,,,false,,,Pepitero gris,Saltator coerulescens,Saltador Gris,Aves,9850
198444511,17d7a543-279c-4204-a76f-9c58834a76e9,2024/01/26 12:58 PM,2024-01-26,2024-01-26 15:58:00 UTC,America/Argentina/Cordoba,3660438,sebalovera_,Sebastián Lovera,2024-02-05 00:14:46 UTC,2024-11-14 21:23:29 UTC,research,CC0,https://www.inaturalist.org/observations/198444511,https://inaturalist-open-data.s3.amazonaws.com/photos/349769291/medium.jpeg,,"","",1,0,false,,"La Capital, AR-SF, AR",-31.794676,-60.812239,7,,,,7,,,false,,,Pepitero gris,Saltator coerulescens,Saltador Gris,Aves,9850
198602616,2227e19b-333d-4920-8637-f3e4330504dd,2024/01/13 07:36,2024-01-13,2024-01-13 11:36:00 UTC,America/Porto_Velho,1377941,arturcuca_avisteiali,Artur Luiz,2024-02-06 22:36:20 UTC,2024-02-06 23:42:53 UTC,research,,https://www.inaturalist.org/observations/198602616,https://static.inaturalist.org/photos/350079474/medium.jpg,,"",,1,0,false,,"Porto Velho, BR-RO, BR",-8.3603800004,-63.9212906382,31,,,,31287,obscured,open,true,,,Sabiá-congá,Saltator coerulescens,Saltador Gris,Aves,9850
198917458,a83fb639-cd42-4ad6-8e78-bdd15ec57c63,2024/02/10 10:17 AM,2024-02-10,2024-02-10 13:17:00 UTC,America/Argentina/Cordoba,733101,pablohcapovilla,Pablo H Capovilla,2024-02-10 18:41:36 UTC,2024-02-12 01:56:53 UTC,research,CC-BY,https://www.inaturalist.org/observations/198917458,https://inaturalist-open-data.s3.amazonaws.com/photos/350691280/medium.jpeg,,"",,1,0,false,,"San Cristóbal, Santa Fe, Argentina",-30.200144295,-61.1560721319,8,,,,8,,,false,,,Pepitero gris,Saltator coerulescens,Saltador Gris,Aves,9850
198989024,03226d37-0a0c-450e-b31b-bb6441364496,2024/02/10 8:11 AM,2024-02-10,2024-02-10 11:11:00 UTC,America/Argentina/Cordoba,1461113,gustavopuente,Gustavo Puente,2024-02-11 10:57:11 UTC,2024-03-02 23:35:04 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/198989024,https://inaturalist-open-data.s3.amazonaws.com/photos/350834870/medium.jpeg,,"",,2,0,false,,"Gualeguaychú, Entre Ríos, Argentina",-33.0401776653,-58.4574359089,200,,,,200,,,false,,,Pepitero gris,Saltator coerulescens,Saltador Gris,Aves,9850
199394616,5ecbb08e-05c7-4b20-bb13-f77c65d33fbb,2024/02/09 3:21 PM,2024-02-09,2024-02-09 19:21:00 UTC,America/Campo_Grande,5300719,gustavodallaqua,Gustavo Dallaqua,2024-02-15 20:45:25 UTC,2024-02-15 22:20:42 UTC,research,,https://www.inaturalist.org/observations/199394616,https://static.inaturalist.org/photos/351511031/medium.jpg,,"",,1,0,false,,"Centro, Corumbá - MS, Brazil",-19.0072252002,-57.6546232991,2,,,,2,,open,false,,,Bluish-gray Saltator,Saltator coerulescens,Saltador Gris,Aves,9850
199455432,76ee4b10-e2aa-4bbb-87d5-e49cb045dfe2,2024/02/09 5:02 PM,2024-02-09,2024-02-09 20:02:00 UTC,America/Argentina/Cordoba,5197833,ariadnat,Ariadna Tripaldi,2024-02-16 13:31:44 UTC,2024-02-16 13:41:10 UTC,research,CC-BY,https://www.inaturalist.org/observations/199455432,https://inaturalist-open-data.s3.amazonaws.com/photos/351747277/medium.jpg,,"",,1,0,false,,"San Martín, Corrientes, Argentina",-28.542612517,-57.1885618012,1228,,,,1228,,,false,,,Pepitero gris,Saltator coerulescens,Saltador Gris,Aves,9850
199455434,47b62531-d9e7-49b0-8b62-bfce0f5445cb,2024/02/09 5:12 PM,2024-02-09,2024-02-09 20:12:00 UTC,America/Argentina/Cordoba,5197833,ariadnat,Ariadna Tripaldi,2024-02-16 13:31:46 UTC,2024-02-16 13:41:07 UTC,research,CC-BY,https://www.inaturalist.org/observations/199455434,https://inaturalist-open-data.s3.amazonaws.com/photos/351747310/medium.jpg,,"",,1,0,false,,"San Martín, Corrientes, Argentina",-28.542612517,-57.1885618012,1228,,,,1228,,,false,,,Pepitero gris,Saltator coerulescens,Saltador Gris,Aves,9850
199513786,a2f1222e-2cd6-4c29-8585-f1f9ec62e1df,2024/01/15 12:24 PM,2024-01-15,2024-01-15 15:24:00 UTC,America/Argentina/Cordoba,5955568,ines280,Ines Otero,2024-02-17 01:07:54 UTC,2024-02-17 22:55:47 UTC,research,,https://www.inaturalist.org/observations/199513786,https://static.inaturalist.org/photos/351856162/medium.jpeg,,"","",1,0,false,,"Agua de Oro, Córdoba Province, Argentina",-31.0692855174,-64.2977996329,31,,,,31,,,false,,,Pepitero gris,Saltator coerulescens,Saltador Gris,Aves,9850
199742744,05ec22cc-af78-4021-bc6b-a63c2a40f519,2024/02/18 11:36 AM,2024-02-18,2024-02-18 14:36:00 UTC,Buenos Aires,5027632,e_volitans,Julia M.,2024-02-19 01:05:31 UTC,2024-02-19 20:27:32 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/199742744,https://inaturalist-open-data.s3.amazonaws.com/photos/352296179/medium.jpeg,,"",,2,0,false,,"Ciudad de Buenos Aires, AR-DF-DF, AR",-34.6064378026,-58.3476161726,244,,,,244,,,false,,,Pepitero gris,Saltator coerulescens,Saltador Gris,Aves,9850
199991018,bb6c3b03-605e-4a80-9326-0f75b855258e,2024/02/14 7:28 AM,2024-02-14,2024-02-14 12:28:00 UTC,America/Guayaquil,732632,guy23,Guy Babineau,2024-02-21 13:27:29 UTC,2024-02-21 17:32:34 UTC,research,CC0,https://www.inaturalist.org/observations/199991018,https://inaturalist-open-data.s3.amazonaws.com/photos/352755545/medium.jpeg,,"",,1,0,false,,"Archidona Canton, Ecuador",-0.7312324508,-77.7841956247,93,,,,93,,open,false,,,Bluish-gray Saltator,Saltator coerulescens,Saltador Gris,Aves,9850
199991049,08ed5284-33d2-4efa-abf1-d62a93e5df16,2024/02/14 9:09 AM,2024-02-14,2024-02-14 14:09:00 UTC,America/Guayaquil,732632,guy23,Guy Babineau,2024-02-21 13:27:38 UTC,2024-02-21 13:28:32 UTC,research,CC0,https://www.inaturalist.org/observations/199991049,https://inaturalist-open-data.s3.amazonaws.com/photos/352755693/medium.jpeg,,"",,1,0,false,,"Archidona Canton, Ecuador",-0.7303566579,-77.7589461386,42,,,,42,,open,false,,,Bluish-gray Saltator,Saltator coerulescens,Saltador Gris,Aves,9850
199991693,ea3f6fb4-1df4-4289-9b8f-08ee8bab1ac3,2024/02/17 10:32 AM,2024-02-17,2024-02-17 13:32:00 UTC,America/Argentina/Cordoba,2820474,hugoalbertovalderrey,Hugo,2024-02-21 13:36:15 UTC,2024-07-23 23:03:23 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/199991693,,https://static.inaturalist.org/sounds/904083.mp3?1708522383,"",,2,0,false,,"Río Primero, Córdoba, Argentina",-30.8824510976,-62.8648394251,977,,,,977,,,false,,,Pepitero gris,Saltator coerulescens,Saltador Gris,Aves,9850
200019246,c3c93aa9-fcc6-4ead-8e0a-4ad19f89ce12,2024/02/19 8:30 AM,2024-02-19,2024-02-19 11:30:00 UTC,America/Argentina/Cordoba,2820474,hugoalbertovalderrey,Hugo,2024-02-21 19:34:17 UTC,2024-02-21 20:46:29 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/200019246,https://inaturalist-open-data.s3.amazonaws.com/photos/352813140/medium.jpg,,"","",2,0,false,,"San Justo, Córdoba, Argentina",-30.7560930102,-62.5056000911,31250,,,,31250,,,false,,,Pepitero gris,Saltator coerulescens,Saltador Gris,Aves,9850
200019249,dbc6f993-79b3-4b7d-a562-64246e92c235,2024/02/19 8:59 AM,2024-02-19,2024-02-19 11:59:00 UTC,America/Argentina/Cordoba,2820474,hugoalbertovalderrey,Hugo,2024-02-21 19:34:17 UTC,2024-03-14 20:17:48 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/200019249,https://inaturalist-open-data.s3.amazonaws.com/photos/352813164/medium.jpg,,"","",2,0,false,,"San Justo, Córdoba, Argentina",-30.6427329217,-62.6335213999,31250,,,,31250,,,false,,,Pepitero gris,Saltator coerulescens,Saltador Gris,Aves,9850
200019251,8537eb5d-c61d-40e0-90c6-a00f13e0b4d1,2024/02/19 8:28 AM,2024-02-19,2024-02-19 11:28:00 UTC,America/Argentina/Cordoba,2820474,hugoalbertovalderrey,Hugo,2024-02-21 19:34:18 UTC,2024-02-21 21:49:31 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/200019251,https://inaturalist-open-data.s3.amazonaws.com/photos/352813176/medium.jpg,,"","",2,0,false,,"San Justo, Córdoba, Argentina",-30.6616355153,-62.6335213999,31250,,,,31250,,,false,,,Pepitero gris,Saltator coerulescens,Saltador Gris,Aves,9850
200053875,64df86f4-e150-4b49-b779-486015602d3b,2024/02/18 5:09 PM,2024-02-18,2024-02-18 20:09:00 UTC,America/Argentina/Cordoba,2820474,hugoalbertovalderrey,Hugo,2024-02-22 02:34:07 UTC,2024-02-22 20:44:27 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/200053875,https://inaturalist-open-data.s3.amazonaws.com/photos/352882184/medium.jpg,,"",,3,0,false,,"Río Primero, Córdoba, Argentina",-30.8073967963,-62.8538891774,15,,,,15,,,false,,,Pepitero gris,Saltator coerulescens,Saltador Gris,Aves,9850
200137857,c5a5d4a4-34ab-492c-8b0c-47b96c114da6,2024-02-18 16:13:15,2024-02-18,2024-02-18 19:13:15 UTC,Buenos Aires,2429677,nicobacacastex,Nicolas Baca Castex,2024-02-23 00:42:53 UTC,2024-02-23 01:05:28 UTC,research,,https://www.inaturalist.org/observations/200137857,https://static.inaturalist.org/photos/353049229/medium.jpeg,,"",,1,0,false,2,"La Lucila, Provincia de Buenos Aires, Argentina",-34.4931229643,-58.4800609946,8,,,,8,,,false,gps,gps,Pepitero gris,Saltator coerulescens,Saltador Gris,Aves,9850
200337514,3596f8d4-4f54-4b27-b101-31f18ca4a67e,2024/02/15 9:59 AM,2024-02-15,2024-02-15 12:59:00 UTC,America/Argentina/Cordoba,3660438,sebalovera_,Sebastián Lovera,2024-02-25 00:06:41 UTC,2024-11-14 21:23:29 UTC,research,CC0,https://www.inaturalist.org/observations/200337514,https://inaturalist-open-data.s3.amazonaws.com/photos/353436644/medium.jpeg,,"","",2,0,false,,"La Capital, AR-SF, AR",-31.768027,-60.852661,7,,,,7,,,false,,,Pepitero gris,Saltator coerulescens,Saltador Gris,Aves,9850
200378654,bf0ebfb9-4af1-444f-a07f-13835e2a2461,2024-02-22 22:49:26,2024-02-22,2024-02-23 01:49:26 UTC,America/Argentina/Cordoba,3509797,juli_ame,Julieta Ameglio,2024-02-25 10:21:52 UTC,2024-02-25 22:12:17 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/200378654,https://inaturalist-open-data.s3.amazonaws.com/photos/353520419/medium.jpeg,,"",,3,0,false,2,"Rosario, Santa Fe, Argentina",-32.8371701509,-60.6747453287,196,,,,196,,,false,gps,gps,Saltador Gris,Saltator coerulescens,Saltador Gris,Aves,9850
200444191,71049721-445d-452a-af73-5e358a3aa3fa,2024/02/25 1:33 PM,2024-02-25,2024-02-25 16:33:00 UTC,Buenos Aires,6991327,franco_montano,Franco montaño,2024-02-25 21:44:24 UTC,2024-02-25 22:09:13 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/200444191,https://inaturalist-open-data.s3.amazonaws.com/photos/353643093/medium.jpeg,,"",,2,0,false,,"Reserva Ecológica Vicente López, Av. Paraná y El Río, La Lucila, Provincia de Buenos Aires, Argentina",-34.4916283,-58.4789646,241,,,,241,,,false,,,Pepitero gris,Saltator coerulescens,Saltador Gris,Aves,9850
200959857,b4462018-eb58-47c7-87e4-6a71d6229963,2024/02/22 17:44,2024-02-22,2024-02-22 21:44:00 UTC,America/Porto_Velho,4108298,raul_pommer,Raul Pommer,2024-03-02 01:22:07 UTC,2024-03-02 01:36:47 UTC,research,,https://www.inaturalist.org/observations/200959857,https://static.inaturalist.org/photos/354656787/medium.jpeg,,"","Conheça a Amazon Birdwatching e venha passarinhar em Porto Velho-RO!
Instagram: @amazonbirdwatching
Contato: 69 99206-1480",1,0,false,,"Porto Velho - RO, Brasil",-8.7111082549,-63.8718663581,488,,,,488,,open,false,,,Sabiá-congá,Saltator coerulescens,Saltador Gris,Aves,9850
200967072,6a360976-78bd-4234-94f5-1ac07a9d602f,2024/02/24 17:39,2024-02-24,2024-02-24 21:39:00 UTC,America/Porto_Velho,4108298,raul_pommer,Raul Pommer,2024-03-02 03:09:44 UTC,2024-08-09 07:50:32 UTC,needs_id,,https://www.inaturalist.org/observations/200967072,,https://static.inaturalist.org/sounds/913082.mp3?1709348769,"","Conheça a Amazon Birdwatching e venha passarinhar em Porto Velho-RO!
Instagram: @amazonbirdwatching
Contato: 69 99206-1480",0,0,false,,"Rio Madeira, Porto Velho - RO, 76821, Brasil",-8.7383890591,-63.8722550869,1953,,,,1953,,open,false,,,Sabiá-Congá,Saltator coerulescens,Saltador Gris,Aves,9850
201207817,6dcea8d8-adeb-447d-83d1-ccb39054116a,2024-01-17 08:15:52,2024-01-17,2024-01-17 11:15:52 UTC,America/Argentina/Cordoba,2912116,danielgarrigues,Daniel Garrigues,2024-03-04 01:34:14 UTC,2024-03-04 22:35:15 UTC,research,,https://www.inaturalist.org/observations/201207817,https://static.inaturalist.org/photos/355141198/medium.jpeg,,"",,2,0,false,2,"Puerto Iguazú, Misiones Province, Argentina",-25.5940923986,-54.5887309313,72,,,,72,,,false,gps,gps,Bluish-gray Saltator,Saltator coerulescens,Saltador Gris,Aves,9850
201413415,e6a28abe-99aa-498f-bda6-34bd8c4d16af,2024/02/14 19:06,2024-02-14,2024-02-14 23:06:00 UTC,America/Porto_Velho,1377941,arturcuca_avisteiali,Artur Luiz,2024-03-05 22:26:24 UTC,2024-03-05 22:57:42 UTC,research,,https://www.inaturalist.org/observations/201413415,https://static.inaturalist.org/photos/355540668/medium.jpg,,"",Expedição de Birdwatching realizada com os guias @kennyueslei   @glaukorrea .,1,0,false,,"Porto Velho, BR-RO, BR",-9.173587518,-64.4270747793,,,,,31254,obscured,open,true,,,Sabiá-Congá,Saltator coerulescens,Saltador Gris,Aves,9850
201639581,0e331350-15fc-4d07-85b6-9fa263aeeca8,2024/02/11 2:43 PM,2024-02-11,2024-02-11 17:43:00 UTC,America/Argentina/Cordoba,5749642,batitu,Adrian Antunez,2024-03-08 02:23:18 UTC,2024-03-09 15:44:34 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/201639581,https://inaturalist-open-data.s3.amazonaws.com/photos/355974821/medium.jpg,,"",,1,0,false,,"Mercedes, Corrientes, Argentina",-28.546479023,-57.1961563371,8,,,,8,,,false,,,Rey del Bosque Gris,Saltator coerulescens,Saltador Gris,Aves,9850
201660394,dfc80e2c-b023-4ebb-a69e-996105843eb0,2024-02-11 16:47:00,2024-02-11,2024-02-11 19:47:00 UTC,America/Argentina/Cordoba,7834891,phmauri,Luis Maria Mauriño,2024-03-08 08:47:41 UTC,2024-03-10 13:36:11 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/201660394,https://inaturalist-open-data.s3.amazonaws.com/photos/356017913/medium.jpeg,,"",,2,0,false,2,"Paso de la Patria, Corrientes, Argentina",-27.3147995912,-58.5636470094,2838,,,,2838,,,false,gps,gps,Saltador Gris,Saltator coerulescens,Saltador Gris,Aves,9850
203147087,36b80200-bdd3-448b-8e2d-1f5a0baca550,2024/02/19 9:32 AM,2024-02-19,2024-02-19 14:32:00 UTC,America/Guayaquil,2460541,craigjhowe,,2024-03-19 20:18:00 UTC,2024-04-14 19:53:08 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/203147087,https://inaturalist-open-data.s3.amazonaws.com/photos/358876974/medium.jpeg,,"",,1,0,false,,"Tena, Ecuador",-1.0392868937,-77.6667986642,51,,,,51,,open,false,,,Bluish-gray Saltator,Saltator coerulescens,Saltador Gris,Aves,9850
203268256,b3bcecac-3136-4842-b093-7db6a294dae0,2024/02/19 12:45 PM,2024-02-19,2024-02-19 17:45:00 UTC,America/Guayaquil,2460541,craigjhowe,,2024-03-20 19:58:49 UTC,2024-03-21 18:15:32 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/203268256,https://inaturalist-open-data.s3.amazonaws.com/photos/359111052/medium.jpeg,,"",,1,0,false,,"Tena, Ecuador",-1.0406333333,-77.6664366667,,,,,,,open,false,,,Bluish-gray Saltator,Saltator coerulescens,Saltador Gris,Aves,9850
203656353,40e0df2b-8338-4f56-a096-c914468e801d,2024/02/23 9:34 AM,2024-02-23,2024-02-23 14:34:00 UTC,America/Guayaquil,2460541,craigjhowe,,2024-03-23 22:22:51 UTC,2024-04-14 00:59:52 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/203656353,https://inaturalist-open-data.s3.amazonaws.com/photos/359852968/medium.jpeg,,"",,1,0,false,,"Archidona Canton, Ecuador",-0.714435,-77.5853216667,,,,,,,open,false,,,Bluish-gray Saltator,Saltator coerulescens,Saltador Gris,Aves,9850
205562952,1d697c7a-ec2c-4eb0-8cd6-f951d2b137fa,2020/02/11 1:42 PM,2020-02-11,2020-02-11 18:42:00 UTC,America/Guayaquil,72168,doryo,Dory Owen,2024-04-05 20:12:10 UTC,2024-04-08 04:02:51 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/205562952,https://inaturalist-open-data.s3.amazonaws.com/photos/363482190/medium.jpeg,,"","",1,0,false,,"Archidona Canton, Ecuador",-0.6755997249,-77.6013861968,147,,,,147,,open,false,,,Bluish-gray Saltator,Saltator coerulescens,Saltador Gris,Aves,9850
215786707,0a5bdafb-87db-4100-9bbf-266f0c6f49f6,2024/02/20 6:46 PM,2024-02-20,2024-02-20 21:46:00 UTC,America/Argentina/Cordoba,5260903,agusoribe,Agus Oribe,2024-05-14 21:17:40 UTC,2024-05-16 04:10:25 UTC,research,,https://www.inaturalist.org/observations/215786707,https://static.inaturalist.org/photos/381545383/medium.jpg,,"",,1,0,false,,"Gral Obligado, Santa Fe, Argentina",-28.5182267395,-59.3336220334,3228,,,,3228,,,false,,,Pepitero gris,Saltator coerulescens,Saltador Gris,Aves,9850
216489514,08a1e97d-4275-4c7f-94e1-48d0265977c8,2024-02-15 14:19:15,2024-02-15,2024-02-15 17:19:15 UTC,Brasilia,2696754,iguazuexplorer,@iguazuexplorer,2024-05-18 10:16:51 UTC,2024-05-18 14:30:24 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/216489514,https://inaturalist-open-data.s3.amazonaws.com/photos/382883378/medium.jpeg,,"",,1,0,false,2,"Parque Monjolo, Foz do Iguaçu - PR, Brazil",-25.519314,-54.5833909722,,,,,,,open,false,gps,gps,Bluish-gray Saltator,Saltator coerulescens,Saltador Gris,Aves,9850
218409470,a105c825-d78f-4fb6-a308-feeb7e0dbb77,2023/01/29 8:24 AM,2023-01-29,2023-01-29 13:24:00 UTC,America/Guayaquil,2850982,tomfeild,Tom Field,2024-05-26 16:28:31 UTC,2025-10-22 00:25:59 UTC,research,CC-BY,https://www.inaturalist.org/observations/218409470,https://inaturalist-open-data.s3.amazonaws.com/photos/386476508/medium.jpg,,"",,1,0,false,,"Loreto Cantón, Ecuador",-0.5371846382,-77.4248771088,244,,,,244,,open,false,,,Bluish-gray Saltator,Saltator coerulescens,Saltador Gris,Aves,9850
223634035,8cb002c0-07b2-4d30-89ae-c98056e8fd6e,2016-01-01 00:00:15,2016-01-01,2016-01-01 03:00:15 UTC,America/Argentina/Cordoba,3979137,enzo_bonanno,Enzo Bonanno,2024-06-18 21:54:14 UTC,2024-06-19 20:54:07 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/223634035,https://inaturalist-open-data.s3.amazonaws.com/photos/396274164/medium.jpeg,,"",,3,0,false,2,"Gral Güemes, Chaco, Argentina",-25.1782827708,-61.0971325636,15,,,,15,,,false,gps,gps,Pepitero gris,Saltator coerulescens,Saltador Gris,Aves,9850
237047623,0fd1050e-d140-426e-b0b4-5f5151c661be,2021-02-14 12:25:21,2021-02-14,2021-02-14 15:25:21 UTC,Buenos Aires,2671227,juneau17,Ailín Ayelén Gabucci,2024-08-21 04:21:27 UTC,2024-09-30 17:51:18 UTC,research,,https://www.inaturalist.org/observations/237047623,https://static.inaturalist.org/photos/421815117/medium.jpeg,,"",,2,0,false,2,"Ramallo, Provincia de Buenos Aires, Argentina",-33.4452348186,-60.0554822758,215,,,,215,,,false,gps,gps,Pepitero gris,Saltator coerulescens,Saltador Gris,Aves,9850
